order_item_id,order_id,product_id,quantity,unit_price,discount_rate,net_price,tax_amount
1785,719,7,3,41.99,0.15,35.69,6.78
1786,719,6,1,41.49,0,41.49,7.88
1787,720,22,1,98.04,0,98.04,18.63
1788,720,34,2,127.87,0.05,121.48,23.08
1789,720,8,2,27.12,0,27.12,5.15
1790,720,49,2,56.04,0,56.04,10.65
1791,721,48,1,262.16,0.1,235.94,44.83
1792,721,39,3,161.3,0.05,153.24,29.12
1793,722,25,2,172.85,0.05,164.21,31.2
1794,722,4,2,265.52,0,265.52,50.45
1795,723,17,3,10.87,0.15,9.24,1.76
1796,724,5,2,69.32,0,69.32,13.17
1797,724,19,1,97.08,0,97.08,18.45
1798,724,39,3,161.3,0,161.3,30.65
1799,724,46,1,220.18,0.15,187.15,35.56
1800,725,50,2,40.62,0.15,34.53,6.56
1801,725,25,2,172.85,0.15,146.92,27.91
1802,726,36,3,280.29,0,280.29,53.26
1803,727,1,1,29.81,0.05,28.32,5.38
1804,727,42,2,175.78,0,175.78,33.4
1805,728,24,3,132.3,0,132.3,25.14
1806,728,34,3,127.87,0,127.87,24.3
1807,728,28,3,118.13,0,118.13,22.44
1808,729,5,2,69.32,0,69.32,13.17
1809,729,34,1,127.87,0,127.87,24.3
1810,729,23,1,302.23,0,302.23,57.42
1811,729,43,3,36.94,0,36.94,7.02
1812,730,13,2,274.37,0,274.37,52.13
1813,731,33,1,112.87,0,112.87,21.45
1814,731,42,2,175.78,0.05,166.99,31.73
1815,731,32,3,336.95,0,336.95,64.02
1816,731,8,1,27.12,0,27.12,5.15
1817,732,22,1,98.04,0,98.04,18.63
1818,732,42,1,175.78,0.15,149.41,28.39
1819,732,10,2,181.09,0.1,162.98,30.97
1820,732,10,1,181.09,0.15,153.93,29.25
1821,733,21,1,59.07,0.1,53.16,10.1
1822,733,17,1,10.87,0.1,9.78,1.86
1823,733,46,1,220.18,0,220.18,41.83
1824,734,7,1,41.99,0.15,35.69,6.78
1825,734,17,2,10.87,0,10.87,2.07
1826,734,1,3,29.81,0,29.81,5.66
1827,734,37,2,216.96,0.1,195.26,37.1
1828,735,31,3,289.26,0.15,245.87,46.72
1829,736,6,1,41.49,0.05,39.42,7.49
1830,736,15,2,153.33,0.15,130.33,24.76
1831,736,15,3,153.33,0,153.33,29.13
1832,736,16,1,259.09,0,259.09,49.23
1833,737,11,3,201.72,0,201.72,38.33
1834,738,42,1,175.78,0.05,166.99,31.73
1835,738,46,3,220.18,0.1,198.16,37.65
1836,739,22,3,98.04,0,98.04,18.63
1837,739,29,1,146.18,0.1,131.56,25
1838,740,11,2,201.72,0.15,171.46,32.58
1839,740,1,2,29.81,0.05,28.32,5.38
1840,740,42,2,175.78,0.1,158.2,30.06
1841,740,1,1,29.81,0.15,25.34,4.81
1842,741,6,3,41.49,0,41.49,7.88
1843,741,32,3,336.95,0,336.95,64.02
1844,742,12,2,117.6,0,117.6,22.34
1845,742,44,2,24.71,0.05,23.47,4.46
1846,742,16,1,259.09,0,259.09,49.23
1847,743,25,3,172.85,0.15,146.92,27.91
1848,743,35,1,215.43,0.15,183.12,34.79
1849,744,11,3,201.72,0.1,181.55,34.49
1850,744,32,1,336.95,0.05,320.1,60.82
1851,744,35,2,215.43,0,215.43,40.93
1852,745,18,2,124.81,0.15,106.09,20.16
1853,745,4,1,265.52,0.05,252.24,47.93
1854,745,20,1,50.72,0,50.72,9.64
1855,745,9,1,354.68,0,354.68,67.39
1856,746,19,3,97.08,0.1,87.37,16.6
1857,746,14,3,63.95,0,63.95,12.15
1858,747,50,2,40.62,0.15,34.53,6.56
1859,748,47,3,92.8,0.15,78.88,14.99
1860,749,21,2,59.07,0,59.07,11.22
1861,749,15,2,153.33,0,153.33,29.13
1862,750,5,3,69.32,0,69.32,13.17
1863,750,30,2,126.86,0,126.86,24.1
1864,750,22,3,98.04,0.15,83.33,15.83
1865,751,50,1,40.62,0,40.62,7.72
1866,751,41,1,235.54,0.1,211.99,40.28
1867,751,14,3,63.95,0.1,57.56,10.94
1868,752,32,3,336.95,0,336.95,64.02
1869,753,22,1,98.04,0,98.04,18.63
1870,753,34,2,127.87,0.05,121.48,23.08
1871,753,17,3,10.87,0,10.87,2.07
1872,753,12,2,117.6,0,117.6,22.34
1873,754,45,2,13.78,0,13.78,2.62
1874,754,32,2,336.95,0,336.95,64.02
1875,755,17,2,10.87,0.1,9.78,1.86
1876,755,7,1,41.99,0,41.99,7.98
1877,755,12,3,117.6,0.1,105.84,20.11
1878,755,34,3,127.87,0.15,108.69,20.65
1879,756,4,3,265.52,0,265.52,50.45
1880,756,45,1,13.78,0,13.78,2.62
1881,757,38,3,298.74,0.05,283.8,53.92
1882,757,16,3,259.09,0,259.09,49.23
1883,757,20,1,50.72,0,50.72,9.64
1884,757,24,1,132.3,0.15,112.46,21.37
1885,758,45,2,13.78,0.15,11.71,2.22
1886,758,30,3,126.86,0.15,107.83,20.49
1887,759,48,1,262.16,0,262.16,49.81
1888,759,44,2,24.71,0,24.71,4.69
1889,759,33,3,112.87,0,112.87,21.45
1890,759,41,3,235.54,0,235.54,44.75
1891,760,23,2,302.23,0.05,287.12,54.55
1892,760,4,1,265.52,0,265.52,50.45
1893,761,23,3,302.23,0,302.23,57.42
1894,761,40,1,142.97,0.15,121.52,23.09
1895,761,37,1,216.96,0.15,184.42,35.04
1896,761,11,2,201.72,0,201.72,38.33
1897,762,44,2,24.71,0.05,23.47,4.46
1898,762,18,2,124.81,0,124.81,23.71
1899,762,10,2,181.09,0.15,153.93,29.25
1900,762,7,2,41.99,0.05,39.89,7.58
1901,763,13,3,274.37,0,274.37,52.13
1902,763,20,1,50.72,0.15,43.11,8.19
1903,763,49,3,56.04,0,56.04,10.65
1904,763,50,1,40.62,0.05,38.59,7.33
1905,764,3,3,256.22,0.1,230.6,43.81
1906,764,8,3,27.12,0,27.12,5.15
1907,764,40,1,142.97,0.15,121.52,23.09
1908,765,48,1,262.16,0,262.16,49.81
1909,765,42,1,175.78,0.15,149.41,28.39
1910,765,36,1,280.29,0,280.29,53.26
1911,765,32,3,336.95,0,336.95,64.02
1912,766,49,3,56.04,0,56.04,10.65
1913,766,2,3,121.9,0,121.9,23.16
1914,766,3,2,256.22,0,256.22,48.68
1915,767,31,1,289.26,0.05,274.8,52.21
1916,767,28,1,118.13,0,118.13,22.44
1917,767,28,3,118.13,0.05,112.22,21.32
1918,768,5,2,69.32,0,69.32,13.17
1919,769,34,2,127.87,0,127.87,24.3
1920,769,36,1,280.29,0,280.29,53.26
1921,770,20,2,50.72,0,50.72,9.64
1922,771,30,2,126.86,0,126.86,24.1
1923,771,32,2,336.95,0.15,286.41,54.42
1924,772,28,3,118.13,0,118.13,22.44
1925,772,10,2,181.09,0,181.09,34.41
1926,772,22,3,98.04,0,98.04,18.63
1927,773,36,2,280.29,0,280.29,53.26
1928,773,32,2,336.95,0.15,286.41,54.42
1929,773,46,1,220.18,0.1,198.16,37.65
1930,773,36,1,280.29,0,280.29,53.26
1931,774,31,3,289.26,0,289.26,54.96
1932,774,40,2,142.97,0,142.97,27.16
1933,775,5,2,69.32,0.1,62.39,11.85
1934,776,27,3,135.04,0.05,128.29,24.38
1935,776,8,1,27.12,0,27.12,5.15
1936,776,9,3,354.68,0,354.68,67.39
1937,777,37,2,216.96,0,216.96,41.22
1938,777,19,3,97.08,0,97.08,18.45
1939,777,39,1,161.3,0,161.3,30.65
1940,778,31,2,289.26,0,289.26,54.96
1941,778,11,3,201.72,0,201.72,38.33
1942,778,15,2,153.33,0,153.33,29.13
1943,779,25,2,172.85,0.1,155.56,29.56
1944,779,43,2,36.94,0,36.94,7.02
1945,780,15,3,153.33,0,153.33,29.13
1946,781,29,2,146.18,0.1,131.56,25
1947,782,23,3,302.23,0.05,287.12,54.55
1948,782,50,1,40.62,0.05,38.59,7.33
1949,782,23,3,302.23,0.1,272.01,51.68
1950,783,2,1,121.9,0,121.9,23.16
1951,784,6,3,41.49,0,41.49,7.88
1952,785,1,2,29.81,0.05,28.32,5.38
1953,785,39,2,161.3,0.1,145.17,27.58
1954,785,19,2,97.08,0.15,82.52,15.68
1955,785,45,2,13.78,0.05,13.09,2.49
1956,786,44,3,24.71,0.1,22.24,4.23
1957,786,27,1,135.04,0,135.04,25.66
1958,786,38,3,298.74,0,298.74,56.76
1959,786,42,1,175.78,0.05,166.99,31.73
1960,787,1,2,29.81,0,29.81,5.66
1961,788,45,1,13.78,0.1,12.4,2.36
1962,788,29,2,146.18,0,146.18,27.77
1963,789,36,3,280.29,0.1,252.26,47.93
1964,789,33,2,112.87,0,112.87,21.45
1965,790,7,2,41.99,0.1,37.79,7.18
1966,790,17,2,10.87,0.1,9.78,1.86
1967,790,28,3,118.13,0,118.13,22.44
1968,791,25,3,172.85,0.15,146.92,27.91
1969,791,21,2,59.07,0,59.07,11.22
1970,792,32,1,336.95,0.05,320.1,60.82
1971,793,19,2,97.08,0.05,92.23,17.52
1972,793,2,2,121.9,0.05,115.81,22
1973,793,26,3,222.88,0,222.88,42.35
1974,793,34,3,127.87,0.15,108.69,20.65
1975,794,27,3,135.04,0.05,128.29,24.38
1976,795,13,1,274.37,0.1,246.93,46.92
1977,795,15,3,153.33,0.15,130.33,24.76
1978,795,46,1,220.18,0,220.18,41.83
1979,796,19,3,97.08,0,97.08,18.45
1980,796,28,1,118.13,0,118.13,22.44
1981,797,14,3,63.95,0,63.95,12.15
1982,797,46,2,220.18,0.1,198.16,37.65
1983,797,15,2,153.33,0,153.33,29.13
1984,797,3,3,256.22,0.05,243.41,46.25
1985,798,16,2,259.09,0,259.09,49.23
1986,798,20,3,50.72,0.15,43.11,8.19
1987,799,15,3,153.33,0,153.33,29.13
1988,799,29,2,146.18,0,146.18,27.77
1989,799,3,1,256.22,0,256.22,48.68
1990,800,33,3,112.87,0.1,101.58,19.3
1991,800,36,1,280.29,0.05,266.28,50.59
1992,801,24,1,132.3,0.1,119.07,22.62
1993,802,36,1,280.29,0.05,266.28,50.59
1994,803,21,2,59.07,0.1,53.16,10.1
1995,803,21,2,59.07,0,59.07,11.22
1996,803,43,1,36.94,0.05,35.09,6.67
1997,804,14,1,63.95,0.15,54.36,10.33
1998,804,6,2,41.49,0,41.49,7.88
1999,805,42,3,175.78,0.05,166.99,31.73
2000,805,6,1,41.49,0,41.49,7.88
2001,805,6,2,41.49,0,41.49,7.88
2002,806,32,3,336.95,0.05,320.1,60.82
2003,806,10,1,181.09,0.15,153.93,29.25
2004,806,23,2,302.23,0.1,272.01,51.68
2005,806,6,3,41.49,0,41.49,7.88
2006,807,41,3,235.54,0.15,200.21,38.04
2007,807,44,3,24.71,0,24.71,4.69
2008,808,16,3,259.09,0.05,246.14,46.77
2009,809,50,3,40.62,0.1,36.56,6.95
2010,809,19,3,97.08,0.1,87.37,16.6
2011,809,48,2,262.16,0.1,235.94,44.83
2012,810,49,3,56.04,0.15,47.63,9.05
2013,810,36,3,280.29,0,280.29,53.26
2014,810,48,2,262.16,0.15,222.84,42.34
2015,810,23,2,302.23,0,302.23,57.42
2016,811,48,3,262.16,0,262.16,49.81
2017,812,1,2,29.81,0.15,25.34,4.81
2018,812,24,2,132.3,0,132.3,25.14
2019,812,12,1,117.6,0,117.6,22.34
2020,813,16,3,259.09,0.15,220.23,41.84
2021,813,9,3,354.68,0,354.68,67.39
2022,814,39,3,161.3,0.15,137.11,26.05
2023,814,26,2,222.88,0.15,189.45,36
2024,814,8,3,27.12,0,27.12,5.15
2025,814,24,2,132.3,0,132.3,25.14
2026,815,44,1,24.71,0,24.71,4.69
2027,815,48,2,262.16,0.05,249.05,47.32
2028,816,11,1,201.72,0,201.72,38.33
2029,817,47,1,92.8,0.1,83.52,15.87
2030,817,18,2,124.81,0,124.81,23.71
2031,817,20,2,50.72,0,50.72,9.64
2032,817,28,2,118.13,0.1,106.32,20.2
2033,818,6,1,41.49,0.05,39.42,7.49
2034,818,27,2,135.04,0.1,121.54,23.09
2035,818,25,2,172.85,0,172.85,32.84
2036,819,23,1,302.23,0,302.23,57.42
2037,819,45,1,13.78,0,13.78,2.62
2038,819,27,2,135.04,0,135.04,25.66
2039,820,50,2,40.62,0,40.62,7.72
2040,821,6,3,41.49,0.15,35.27,6.7
2041,821,28,2,118.13,0.1,106.32,20.2
2042,821,8,3,27.12,0.15,23.05,4.38
2043,822,23,3,302.23,0,302.23,57.42
2044,823,49,1,56.04,0,56.04,10.65
2045,823,1,1,29.81,0,29.81,5.66
2046,823,39,3,161.3,0.1,145.17,27.58
2047,824,11,3,201.72,0.15,171.46,32.58
2048,824,22,3,98.04,0.15,83.33,15.83
2049,824,18,1,124.81,0,124.81,23.71
2050,825,19,1,97.08,0.15,82.52,15.68
2051,825,28,3,118.13,0.1,106.32,20.2
2052,825,27,1,135.04,0,135.04,25.66
2053,825,13,2,274.37,0.15,233.21,44.31
2054,826,38,3,298.74,0,298.74,56.76
2055,826,49,1,56.04,0,56.04,10.65
2056,827,39,1,161.3,0,161.3,30.65
2057,827,7,3,41.99,0,41.99,7.98
2058,827,30,1,126.86,0.15,107.83,20.49
2059,827,21,3,59.07,0,59.07,11.22
2060,828,44,3,24.71,0.05,23.47,4.46
2061,828,30,3,126.86,0.1,114.17,21.69
2062,828,15,2,153.33,0.1,138,26.22
2063,829,48,3,262.16,0.1,235.94,44.83
2064,829,30,2,126.86,0.05,120.52,22.9
2065,830,48,1,262.16,0,262.16,49.81
2066,830,27,3,135.04,0.05,128.29,24.38
2067,830,45,3,13.78,0.15,11.71,2.22
2068,831,46,3,220.18,0.15,187.15,35.56
2069,831,50,2,40.62,0.1,36.56,6.95
2070,832,32,2,336.95,0,336.95,64.02
2071,832,26,3,222.88,0.05,211.74,40.23
2072,832,39,2,161.3,0,161.3,30.65
2073,832,20,2,50.72,0.1,45.65,8.67
2074,833,2,1,121.9,0,121.9,23.16
2075,834,23,3,302.23,0,302.23,57.42
2076,834,13,1,274.37,0,274.37,52.13
2077,835,41,2,235.54,0.05,223.76,42.51
2078,835,1,2,29.81,0,29.81,5.66
2079,835,2,3,121.9,0.15,103.62,19.69
2080,836,25,3,172.85,0.15,146.92,27.91
2081,836,42,1,175.78,0.1,158.2,30.06
2082,836,49,2,56.04,0,56.04,10.65
2083,836,8,1,27.12,0,27.12,5.15
2084,837,49,1,56.04,0,56.04,10.65
2085,837,15,1,153.33,0,153.33,29.13
2086,837,27,3,135.04,0.1,121.54,23.09
2087,838,37,2,216.96,0,216.96,41.22
2088,838,41,3,235.54,0,235.54,44.75
2089,838,41,3,235.54,0,235.54,44.75
2090,838,34,2,127.87,0.15,108.69,20.65
2091,839,38,1,298.74,0.15,253.93,48.25
2092,839,35,1,215.43,0.05,204.66,38.89
2093,840,33,1,112.87,0.05,107.23,20.37
2094,841,26,2,222.88,0,222.88,42.35
2095,841,8,2,27.12,0,27.12,5.15
2096,842,16,2,259.09,0.05,246.14,46.77
2097,842,10,3,181.09,0.05,172.04,32.69
2098,842,40,3,142.97,0,142.97,27.16
2099,843,3,1,256.22,0.1,230.6,43.81
2100,843,12,1,117.6,0.15,99.96,18.99
2101,843,30,1,126.86,0,126.86,24.1
2102,844,49,3,56.04,0,56.04,10.65
2103,844,4,3,265.52,0.05,252.24,47.93
2104,845,23,3,302.23,0.15,256.9,48.81
2105,845,15,2,153.33,0,153.33,29.13
2106,845,27,2,135.04,0.05,128.29,24.38
2107,845,31,3,289.26,0,289.26,54.96
2108,846,3,3,256.22,0.15,217.79,41.38
2109,846,15,1,153.33,0.15,130.33,24.76
2110,847,1,2,29.81,0.15,25.34,4.81
2111,847,49,2,56.04,0,56.04,10.65
2112,847,26,1,222.88,0,222.88,42.35
2113,847,8,1,27.12,0.15,23.05,4.38
2114,848,35,2,215.43,0.05,204.66,38.89
2115,848,29,2,146.18,0,146.18,27.77
2116,849,17,2,10.87,0,10.87,2.07
2117,849,10,2,181.09,0.1,162.98,30.97
2118,849,18,1,124.81,0.1,112.33,21.34
2119,850,25,3,172.85,0,172.85,32.84
2120,850,36,3,280.29,0.1,252.26,47.93
2121,850,31,2,289.26,0.1,260.33,49.46
2122,850,31,1,289.26,0.15,245.87,46.72
2123,851,23,3,302.23,0,302.23,57.42
2124,851,23,3,302.23,0.05,287.12,54.55
2125,852,45,1,13.78,0,13.78,2.62
2126,853,6,3,41.49,0.05,39.42,7.49
2127,854,37,2,216.96,0,216.96,41.22
2128,854,5,3,69.32,0,69.32,13.17
2129,854,39,2,161.3,0.15,137.11,26.05
2130,855,4,2,265.52,0,265.52,50.45
2131,855,38,1,298.74,0,298.74,56.76
2132,856,24,3,132.3,0,132.3,25.14
2133,857,35,3,215.43,0.1,193.89,36.84
2134,857,12,2,117.6,0,117.6,22.34
2135,857,21,2,59.07,0,59.07,11.22
2136,858,6,1,41.49,0.1,37.34,7.09
2137,858,2,3,121.9,0.05,115.81,22
2138,858,29,1,146.18,0.1,131.56,25
2139,858,40,2,142.97,0.05,135.82,25.81
2140,859,20,2,50.72,0,50.72,9.64
2141,859,41,1,235.54,0,235.54,44.75
2142,859,23,2,302.23,0,302.23,57.42
2143,859,45,2,13.78,0.1,12.4,2.36
2144,860,27,3,135.04,0,135.04,25.66
2145,860,22,1,98.04,0.15,83.33,15.83
2146,860,5,3,69.32,0.1,62.39,11.85
2147,860,34,3,127.87,0,127.87,24.3
2148,861,3,1,256.22,0,256.22,48.68
2149,861,15,3,153.33,0,153.33,29.13
2150,861,29,1,146.18,0.05,138.87,26.39
2151,861,50,2,40.62,0.05,38.59,7.33
2152,862,20,2,50.72,0.1,45.65,8.67
2153,862,28,3,118.13,0,118.13,22.44
2154,862,14,3,63.95,0.05,60.75,11.54
2155,862,44,1,24.71,0,24.71,4.69
2156,863,31,3,289.26,0,289.26,54.96
2157,863,17,2,10.87,0,10.87,2.07
2158,863,23,2,302.23,0.05,287.12,54.55
2159,863,13,3,274.37,0.05,260.65,49.52
2160,864,41,3,235.54,0.05,223.76,42.51
2161,865,42,1,175.78,0,175.78,33.4
2162,866,28,1,118.13,0.05,112.22,21.32
2163,866,38,3,298.74,0.15,253.93,48.25
2164,866,13,1,274.37,0,274.37,52.13
2165,867,31,3,289.26,0,289.26,54.96
2166,867,4,2,265.52,0.1,238.97,45.4
2167,867,35,1,215.43,0,215.43,40.93
2168,867,34,1,127.87,0.1,115.08,21.87
2169,868,50,3,40.62,0,40.62,7.72
2170,868,21,1,59.07,0.05,56.12,10.66
2171,868,48,2,262.16,0.1,235.94,44.83
2172,869,33,2,112.87,0.1,101.58,19.3
2173,869,18,1,124.81,0,124.81,23.71
2174,869,14,3,63.95,0.05,60.75,11.54
2175,870,15,2,153.33,0.15,130.33,24.76
2176,870,36,2,280.29,0,280.29,53.26
2177,870,47,2,92.8,0,92.8,17.63
2178,870,22,3,98.04,0,98.04,18.63
2179,871,2,3,121.9,0,121.9,23.16
2180,871,2,1,121.9,0.05,115.81,22
2181,871,38,2,298.74,0.05,283.8,53.92
2182,872,39,1,161.3,0.1,145.17,27.58
2183,872,7,1,41.99,0,41.99,7.98
2184,872,36,3,280.29,0.1,252.26,47.93
2185,873,48,1,262.16,0,262.16,49.81
2186,873,31,2,289.26,0.15,245.87,46.72
2187,873,34,3,127.87,0,127.87,24.3
2188,873,50,1,40.62,0.05,38.59,7.33
2189,874,20,1,50.72,0,50.72,9.64
2190,874,6,1,41.49,0,41.49,7.88
2191,875,42,2,175.78,0.05,166.99,31.73
2192,875,4,3,265.52,0,265.52,50.45
2193,876,36,3,280.29,0,280.29,53.26
2194,877,47,1,92.8,0.05,88.16,16.75
2195,877,12,2,117.6,0,117.6,22.34
2196,878,5,2,69.32,0,69.32,13.17
2197,878,19,3,97.08,0,97.08,18.45
2198,878,4,1,265.52,0.05,252.24,47.93
2199,878,6,2,41.49,0,41.49,7.88
2200,879,37,3,216.96,0.1,195.26,37.1
2201,879,50,1,40.62,0,40.62,7.72
2202,879,20,3,50.72,0.1,45.65,8.67
2203,880,31,3,289.26,0.1,260.33,49.46
2204,880,6,2,41.49,0,41.49,7.88
2205,881,44,3,24.71,0.1,22.24,4.23
2206,882,31,1,289.26,0,289.26,54.96
2207,882,7,3,41.99,0.05,39.89,7.58
2208,883,30,2,126.86,0.15,107.83,20.49
2209,883,35,2,215.43,0.15,183.12,34.79
2210,883,29,3,146.18,0.05,138.87,26.39
2211,884,30,3,126.86,0.1,114.17,21.69
2212,884,26,3,222.88,0,222.88,42.35
2213,885,14,1,63.95,0.1,57.56,10.94
2214,885,36,1,280.29,0.15,238.25,45.27
2215,885,27,3,135.04,0,135.04,25.66
2216,886,4,3,265.52,0,265.52,50.45
2217,887,49,3,56.04,0.15,47.63,9.05
2218,887,30,3,126.86,0.1,114.17,21.69
2219,888,47,3,92.8,0,92.8,17.63
2220,888,40,3,142.97,0.1,128.67,24.45
2221,888,9,3,354.68,0,354.68,67.39
2222,888,43,1,36.94,0,36.94,7.02
2223,889,31,2,289.26,0.1,260.33,49.46
2224,889,3,3,256.22,0.15,217.79,41.38
2225,890,32,3,336.95,0.15,286.41,54.42
2226,890,42,3,175.78,0.15,149.41,28.39
2227,890,37,2,216.96,0,216.96,41.22
2228,890,25,3,172.85,0,172.85,32.84
2229,891,25,3,172.85,0,172.85,32.84
2230,891,36,3,280.29,0.15,238.25,45.27
2231,891,24,1,132.3,0,132.3,25.14
2232,892,18,2,124.81,0,124.81,23.71
2233,892,32,3,336.95,0,336.95,64.02
2234,892,33,2,112.87,0,112.87,21.45
2235,893,12,1,117.6,0,117.6,22.34
2236,893,38,1,298.74,0,298.74,56.76
2237,894,8,2,27.12,0,27.12,5.15
2238,894,40,1,142.97,0.05,135.82,25.81
2239,894,43,2,36.94,0,36.94,7.02
2240,894,46,1,220.18,0,220.18,41.83
2241,895,46,2,220.18,0.1,198.16,37.65
2242,895,45,1,13.78,0,13.78,2.62
2243,895,15,1,153.33,0,153.33,29.13
2244,896,27,3,135.04,0.05,128.29,24.38
2245,896,41,3,235.54,0.1,211.99,40.28
2246,897,41,2,235.54,0,235.54,44.75
2247,897,46,1,220.18,0,220.18,41.83
2248,897,45,3,13.78,0.1,12.4,2.36
2249,897,26,2,222.88,0,222.88,42.35
2250,898,41,3,235.54,0,235.54,44.75
2251,899,17,2,10.87,0,10.87,2.07
2252,900,17,2,10.87,0,10.87,2.07
2253,900,3,1,256.22,0,256.22,48.68
2254,901,26,1,222.88,0.15,189.45,36
2255,901,31,1,289.26,0.1,260.33,49.46
2256,902,25,1,172.85,0,172.85,32.84
2257,902,38,3,298.74,0.15,253.93,48.25
2258,902,44,2,24.71,0,24.71,4.69
2259,903,16,1,259.09,0.05,246.14,46.77
2260,904,26,3,222.88,0.1,200.59,38.11
2261,904,20,3,50.72,0,50.72,9.64
2262,904,9,3,354.68,0,354.68,67.39
2263,904,23,3,302.23,0.15,256.9,48.81
2264,905,44,3,24.71,0,24.71,4.69
2265,906,22,3,98.04,0.15,83.33,15.83
2266,906,10,2,181.09,0.1,162.98,30.97
2267,906,23,2,302.23,0,302.23,57.42
2268,907,34,3,127.87,0,127.87,24.3
2269,907,36,2,280.29,0,280.29,53.26
2270,908,11,2,201.72,0.1,181.55,34.49
2271,908,13,1,274.37,0.1,246.93,46.92
2272,908,33,2,112.87,0,112.87,21.45
2273,908,2,1,121.9,0.05,115.81,22
2274,909,20,1,50.72,0.1,45.65,8.67
2275,909,10,1,181.09,0,181.09,34.41
2276,909,18,3,124.81,0,124.81,23.71
2277,910,1,3,29.81,0,29.81,5.66
2278,910,6,3,41.49,0.05,39.42,7.49
2279,911,21,1,59.07,0,59.07,11.22
2280,911,21,1,59.07,0,59.07,11.22
2281,911,18,1,124.81,0,124.81,23.71
2282,912,13,1,274.37,0.15,233.21,44.31
2283,912,27,3,135.04,0.05,128.29,24.38
2284,912,19,1,97.08,0,97.08,18.45
2285,912,49,1,56.04,0.15,47.63,9.05
2286,913,50,3,40.62,0,40.62,7.72
2287,913,39,1,161.3,0.05,153.24,29.12
2288,913,48,1,262.16,0,262.16,49.81
2289,914,7,1,41.99,0,41.99,7.98
2290,915,18,1,124.81,0.05,118.57,22.53
2291,915,47,1,92.8,0.15,78.88,14.99
2292,915,6,3,41.49,0.1,37.34,7.09
2293,915,2,3,121.9,0,121.9,23.16
2294,916,39,1,161.3,0,161.3,30.65
2295,916,25,3,172.85,0.05,164.21,31.2
2296,916,16,1,259.09,0,259.09,49.23
2297,916,35,1,215.43,0,215.43,40.93
2298,917,34,3,127.87,0,127.87,24.3
2299,917,48,2,262.16,0.1,235.94,44.83
2300,918,48,3,262.16,0.15,222.84,42.34
2301,918,26,1,222.88,0,222.88,42.35
2302,918,22,1,98.04,0.05,93.14,17.7
2303,918,44,1,24.71,0.1,22.24,4.23
2304,919,44,2,24.71,0.05,23.47,4.46
2305,919,33,1,112.87,0.1,101.58,19.3
2306,919,20,1,50.72,0,50.72,9.64
2307,919,48,2,262.16,0,262.16,49.81
2308,920,3,3,256.22,0,256.22,48.68
2309,920,33,2,112.87,0,112.87,21.45
2310,920,44,2,24.71,0.1,22.24,4.23
2311,921,17,3,10.87,0.15,9.24,1.76
2312,921,17,1,10.87,0.05,10.33,1.96
2313,921,28,2,118.13,0.1,106.32,20.2
2314,921,30,3,126.86,0,126.86,24.1
2315,922,36,3,280.29,0.05,266.28,50.59
2316,923,23,2,302.23,0.05,287.12,54.55
2317,923,39,3,161.3,0,161.3,30.65
2318,924,40,1,142.97,0.1,128.67,24.45
2319,925,48,2,262.16,0,262.16,49.81
2320,925,36,3,280.29,0.1,252.26,47.93
2321,925,48,1,262.16,0.1,235.94,44.83
2322,926,26,2,222.88,0.15,189.45,36
2323,926,40,3,142.97,0,142.97,27.16
2324,926,7,2,41.99,0,41.99,7.98
2325,927,42,2,175.78,0,175.78,33.4
2326,927,18,3,124.81,0.15,106.09,20.16
2327,928,7,1,41.99,0,41.99,7.98
2328,928,7,2,41.99,0,41.99,7.98
2329,929,25,2,172.85,0,172.85,32.84
2330,930,15,1,153.33,0,153.33,29.13
2331,930,15,3,153.33,0,153.33,29.13
2332,931,30,3,126.86,0.1,114.17,21.69
2333,931,8,2,27.12,0.05,25.76,4.89
2334,932,18,2,124.81,0.05,118.57,22.53
2335,932,13,3,274.37,0.15,233.21,44.31
2336,932,24,2,132.3,0,132.3,25.14
2337,933,1,1,29.81,0,29.81,5.66
2338,934,32,1,336.95,0,336.95,64.02
2339,934,13,3,274.37,0.1,246.93,46.92
2340,935,21,2,59.07,0.05,56.12,10.66
2341,935,30,3,126.86,0,126.86,24.1
2342,936,40,1,142.97,0.05,135.82,25.81
2343,937,1,1,29.81,0,29.81,5.66
2344,937,33,1,112.87,0.05,107.23,20.37
2345,937,15,2,153.33,0,153.33,29.13
2346,938,4,2,265.52,0,265.52,50.45
2347,938,13,1,274.37,0,274.37,52.13
2348,938,4,1,265.52,0.05,252.24,47.93
2349,938,7,1,41.99,0.15,35.69,6.78
2350,939,34,1,127.87,0,127.87,24.3
2351,939,27,1,135.04,0,135.04,25.66
2352,940,21,1,59.07,0,59.07,11.22
2353,941,4,2,265.52,0,265.52,50.45
2354,941,43,3,36.94,0,36.94,7.02
2355,941,28,1,118.13,0.1,106.32,20.2
2356,941,7,1,41.99,0.05,39.89,7.58
2357,942,39,3,161.3,0,161.3,30.65
2358,942,19,2,97.08,0.1,87.37,16.6
2359,943,30,1,126.86,0,126.86,24.1
2360,943,46,1,220.18,0.15,187.15,35.56
2361,943,12,2,117.6,0,117.6,22.34
2362,943,29,3,146.18,0,146.18,27.77
2363,944,48,3,262.16,0.05,249.05,47.32
2364,945,34,1,127.87,0,127.87,24.3
2365,945,38,2,298.74,0.05,283.8,53.92
2366,945,23,2,302.23,0.15,256.9,48.81
2367,946,42,3,175.78,0,175.78,33.4
